ID	NAME	BIRTH	DEATH	PROFESSION	MOVIES
nm11754322	Nobutaka Kouno	\N	\N	animation_department	tt0114563,tt0109633
nm11779506	Chikara Nishikura	\N	\N	animation_department	tt0114563,tt0109633
nm11782046	Takeaki Yutaka	\N	\N	animation_department	tt0275277
nm11783065	Pei Chun Yang	\N	\N	animation_department	tt0275277
nm11783066	Hitomi Misaki	\N	\N	animation_department	tt0275277
nm11783067	Toshiyuki Sakai	\N	\N	animation_department	tt0275277
nm11783068	Teppei Shigematsu	\N	\N	animation_department	tt0275277
nm11783069	Hidenao Ômura	\N	\N	animation_department	tt0275277
nm11783070	Naoko Nishibashi	\N	\N	animation_department	tt0275277
nm11783071	Sei Fujita	\N	\N	animation_department	tt0275277
nm11783072	Shin'ichi Kachi	\N	\N	animation_department	tt0275277
nm11783104	Mulyono	\N	\N	animation_department	tt0275277
nm11783105	Arimbawa	\N	\N	animation_department	tt0275277
nm11783107	Yeon Hee Jeong	\N	\N	animation_department	tt0275277
nm11783108	Sun Gae Kim	\N	\N	animation_department	tt0275277
nm11783109	Geum Suk Seo	\N	\N	animation_department	tt0275277,tt0301082
nm11783110	Peng Cheng Zhao	\N	\N	animation_department	tt0275277
nm11783111	Ruo Yu Guan	\N	\N	animation_department	tt0275277
nm11783112	Yi Yan	\N	\N	animation_department	tt0275277
nm11783113	Chuan Bai	\N	\N	animation_department	tt0275277,tt0164917
nm11783622	Parsert Tongkhom	\N	\N	animation_department	tt0275277
nm11783623	Venit Mitrsanthea	\N	\N	animation_department	tt0275277
nm11783624	Badintr Mudla	\N	\N	animation_department	tt0275277
nm11783625	Jiraporn Rojanaphanich	\N	\N	animation_department	tt0275277
nm11783626	Wang Mo Park	\N	\N	animation_department	tt0275277
nm11783627	Gil Seop Seok	\N	\N	animation_department	tt0275277
nm11783628	Sin Ah Hong	\N	\N	animation_department	tt0275277
nm11783629	Seong Jin Yang	\N	\N	animation_department	tt0275277
nm11783630	Eun Ah Lee	\N	\N	animation_department	tt0275277,tt1731767
nm11783631	Mi Yeong Park	\N	\N	animation_department	tt0275277
nm11783632	Hyeong Mi Lee	\N	\N	animation_department	tt0275277
nm11783641	Shigenori Mizokawa	\N	\N	animation_department	tt0275277
nm11783642	Sayaka Yoshizawa	\N	\N	animation_department	tt0275277
nm11783643	Mami Sakai	\N	\N	animation_department	tt0275277
nm11783644	Yukari Nakamura	\N	\N	animation_department	tt0275277
nm11783645	Yukiyo Tokumoto	\N	\N	animation_department	tt0275277
nm11783646	Mami Fukutake	\N	\N	animation_department	tt0275277
nm11783647	Itsuko Terasawa	\N	\N	animation_department	tt0275277
nm11783683	Yumiko Shinohara	\N	\N	animation_department	tt0275277
nm11783684	Raviah	\N	\N	animation_department	tt0275277
nm11783685	Mutemah	\N	\N	animation_department	tt0275277
nm11783686	Sulastra	\N	\N	animation_department	tt0275277
nm11783688	Miho Môri	\N	\N	animation_department	tt0275277
nm11783720	Naomi Noguchi	\N	\N	animation_department	tt0275277
nm11783721	Fumiko Shimizu	\N	\N	animation_department	tt0275277
nm11783722	Jun Ying Chen	\N	\N	animation_department	tt0275277
nm11783723	Guo Jun Zhao	\N	\N	animation_department	tt0275277
nm11783724	Hai Yan Sun	\N	\N	animation_department	tt0275277,tt0106421
nm11783725	Bao Han	\N	\N	animation_department	tt0275277
nm11783726	Chun Fang	\N	\N	animation_department	tt0275277
nm11783727	Jie Zhuo	\N	\N	animation_department	tt0275277
nm11783728	Takahiro Shioya	\N	\N	visual_effects	tt0275277
nm11783729	Ryôma Matsutani	\N	\N	visual_effects	tt0275277
nm11783730	Hajime Suzuki	\N	\N	visual_effects	tt0275277
nm11783731	Junko Anzai	\N	\N	visual_effects	tt0275277
nm11783732	Makoto Shiima	\N	\N	visual_effects	tt0275277
nm11783733	Yûji Sasada	\N	\N	visual_effects	tt0275277
nm11783734	Natsu Chino	\N	\N	visual_effects	tt0275277
nm11783735	Mitsuhiro Wada	\N	\N	visual_effects	tt0275277
nm11783736	Seiji Ôtani	\N	\N	visual_effects,camera_department	tt0275277,tt0834584
nm11783737	Yumi Motoyanagi	\N	\N	visual_effects	tt0275277
nm11783738	Mikio Odagawa	\N	\N	visual_effects	tt0275277
nm11783747	Daisuke Yamada	\N	\N	miscellaneous	tt0275277
nm11783748	Toshiaki Uesugi	\N	\N	miscellaneous	tt0275277
nm11783765	Keiko Aoki	\N	\N	producer	tt0275277
nm11783766	Takayuki Horikoshi	\N	\N	producer	tt0275277
nm11783767	Shirô Tanaka	\N	\N	producer	tt0275277
nm11793750	Alex Magana	\N	\N	miscellaneous	tt2091256
nm1180348	Michelle Morgan	\N	\N	actress,writer,producer	tt3513498,tt5952006,tt1698648,tt2644508
nm1180478	David K. Dumont	\N	\N	camera_department	tt0100740
nm1180492	Stephen Hall	\N	\N	art_department	tt0100740
nm1180528	Mike Rees	\N	\N	art_department	tt0100740
nm1180532	Martin Rodriguez	\N	\N	music_department	tt0100740
nm1180538	Robert Siegler	\N	\N	art_department	tt0100740
nm1180539	James Silverman	\N	\N	miscellaneous	tt0100740
nm1180749	George T. Barron	\N	\N	art_department	tt0100740
nm11808877	Makoto Yoshino	\N	\N	animation_department	tt0190641,tt0189973
nm1181196	Louis Ferraioli	\N	\N	transportation_department	tt0100740,tt0297884
nm1181335	Ralph B. Greene	\N	\N	art_department	tt0100740
nm1181699	Audrey Ellen Lamb	\N	\N	costume_department	tt0100740
nm1181891	Charlie Matula	\N	\N	make_up_department	tt0100740
nm11819391	Aaron Smith De Niro	\N	\N	actor	tt4823776
nm1182014	Donald Murtaugh	\N	\N	camera_department	tt0100740,tt0111293
nm1182500	André Solomita	\N	\N	art_department	tt0100740
nm1183652	Hiroshi Ôsaka	1963	2007	animation_department	tt0275277,tt0213338,tt0270933,tt0097411
nm1183668	Ann R. Ritchie	\N	\N	miscellaneous	tt0100740
nm11842750	Bo Benigo	\N	\N	miscellaneous	tt0289408
nm1185677	Cindy M. McKenna	\N	\N	art_department	tt0100740,tt0094512,tt0098525,tt0099026
nm1186193	Dave Scarpitti	\N	\N	visual_effects,animation_department,assistant_director	tt0462538,tt0780521,tt1772341,tt3554046
nm11883017	Libe Echarri	\N	\N	visual_effects	tt4823776,tt15527308
nm1188553	Lubomir Bakchev	1970	\N	cinematographer,camera_department,director	tt0799949,tt0309987,tt0246544,tt0841044
nm1190540	Solomon Olds	1979	\N	soundtrack,actor,composer	tt3014284,tt9243946,tt10919380,tt6821012
nm1190834	Portia Richards	\N	\N	costume_department,costume_designer	tt0306047,tt0319516,tt0319750,tt0424247
nm1191284	Shawn Timoteo	\N	\N	miscellaneous	tt0306047,tt0432291,tt0499556,tt0452625
nm11915893	Jeremy Stone	\N	\N	art_department	tt4823776
nm11915894	Mark Roberts	\N	\N	art_department	tt4823776
nm11915895	Chuck Ryker	\N	\N	art_department	tt4823776
nm11915896	Charles Sasurto	\N	\N	art_department	tt4823776
nm11915897	Ronald Alvarez	\N	\N	costume_department	tt4823776
nm11915898	Rev Garcia	\N	\N	costume_department	tt4823776
nm11915899	Alex Hall	\N	\N	special_effects	tt4823776
nm11915900	Dave Meslon	\N	\N	special_effects	tt4823776
nm11915901	Brian Gonzales	\N	\N	miscellaneous	tt4823776
nm11915902	Brian De Leon	\N	\N	miscellaneous	tt4823776
nm11922076	Yasuhisa Yanase	\N	\N	animation_department	tt0114563,tt0113726
nm1195732	Michael Necci	\N	\N	animation_department,visual_effects,art_director	tt0389790,tt0298148,tt1646971,tt1302011
nm1196684	Paul Tibbitt	1968	\N	producer,writer,art_department	tt0345950,tt2279373,tt19719476,tt0206512
nm1196727	Dominic Tremblay	\N	\N	visual_effects,miscellaneous,art_department	tt0289408,tt1100119,tt1424381,tt3561850
nm11974129	Justin Hayward-Young	\N	\N	actor,composer	tt6193408,tt1650043,tt8107988
nm1198671	Brian Hill	\N	\N	art_department	tt2279373,tt0403702,tt0141120,tt1300854
nm1199693	Beth McManigill	\N	\N	miscellaneous,actress	tt1333125,tt1078588,tt1196338,tt1686089
nm1200273	Trish Wallace	\N	\N	casting_department,miscellaneous,editorial_department	tt0113820,tt0106950,tt0111301,tt0397065
nm1200571	Patrick Roach	1969	\N	actor,producer	tt0425601,tt0290988,tt1324027,tt0439856
nm1200849	Jackie Banks	1941	1995	animation_department,script_department,production_manager	tt0105616,tt0266191,tt0069641,tt1382663
nm1201342	Michael Levin	\N	\N	actor,soundtrack	tt0314166,tt1181917,tt0115200
nm1202515	Kurt Dumas	\N	\N	art_department,assistant_director,director	tt1985949,tt1277953,tt3513498,tt0318155
nm12037000	Viola Chen	\N	\N	production_manager	tt4823776
nm12037077	Clement Deltour	\N	\N	visual_effects,animation_department	tt4823776,tt11832046
nm12038257	Baptiste Guidoux	\N	\N	miscellaneous	tt4823776
nm12038258	Sylvain Maziere	\N	\N	miscellaneous	tt4823776
nm12038259	Quentin Thierry	\N	\N	miscellaneous	tt4823776
nm12038260	Kenthyvong Tan	\N	\N	miscellaneous	tt4823776
nm12038261	Mathieu Kimoko Bin Saleh	\N	\N	miscellaneous	tt4823776
nm12038273	Yann Lantony	\N	\N	miscellaneous	tt4823776
nm12038274	Pierre Edouard Landes	\N	\N	miscellaneous	tt4823776
nm12038275	Olivier George	\N	\N	miscellaneous	tt4823776
nm12038276	Anouk Liberge	\N	\N	miscellaneous	tt4823776
nm12038291	Julien Vallet	\N	\N	miscellaneous	tt4823776
nm12038294	Théo Cameirao	\N	\N	miscellaneous	tt4823776
nm12038295	Anaïs Gastaud	\N	\N	miscellaneous	tt4823776
nm12038296	Fabien Capron	\N	\N	miscellaneous	tt4823776
nm12038305	Nicolas Beaubaton	\N	\N	miscellaneous,actor	tt4823776,tt3612614,tt11832046
nm12038307	Yves Nogues	\N	\N	miscellaneous	tt4823776
nm12038323	Patrick Decarie	\N	\N	miscellaneous	tt4823776,tt11832046
nm12038335	Anisia Alexandrescu	\N	\N	miscellaneous	tt4823776
nm12038336	Simon Badedji	\N	\N	miscellaneous	tt4823776,tt11832046
nm12038338	Jeanne Guignouard	\N	\N	visual_effects,miscellaneous	tt4823776,tt11832046
nm12038339	Gianni Pampagnin	\N	\N	animation_department,miscellaneous	tt4823776,tt11832046
nm12038341	Titouan Schricke	\N	\N	visual_effects,miscellaneous	tt4823776,tt11832046
nm12038343	Pawel Zajac	\N	\N	miscellaneous	tt4823776
nm12038344	Howard Picaizen	\N	\N	miscellaneous	tt4823776,tt11832046
nm12038348	Jonas Beugnot	\N	\N	miscellaneous	tt4823776,tt11832046
nm12038354	Loren Hernandez	\N	\N	miscellaneous	tt4823776
nm12038355	Marie Ollivier	\N	\N	miscellaneous	tt4823776
nm12038356	Yan Blais	\N	\N	miscellaneous	tt4823776
nm12038365	Nathalie Lambert	\N	\N	miscellaneous	tt4823776
nm12038366	Matt Rock	\N	\N	miscellaneous	tt4823776
nm12038367	Vanesse Bourque	\N	\N	miscellaneous	tt4823776
nm12038368	Juliette Roullet	\N	\N	miscellaneous	tt4823776
nm12038370	Marion Bayard	\N	\N	production_manager	tt4823776
nm12039535	Jérémy Souillet	\N	\N	visual_effects	tt4823776
nm12039536	Jérémy Soudjoukdjian	\N	\N	visual_effects	tt4823776
nm12039537	Léo Silly	\N	\N	visual_effects	tt4823776
nm12039538	Augustin Paliard	\N	\N	visual_effects	tt4823776
nm12039540	Juliette Coutellier	\N	\N	visual_effects	tt4823776
nm12039563	Stéphanie Aubriot	\N	\N	miscellaneous	tt4823776
nm12039564	David Dulac	\N	\N	miscellaneous	tt4823776
nm12039565	Sean Mullen	\N	\N	miscellaneous	tt4823776
nm1204159	Ted Seko	1966	\N	art_department,animation_department	tt2279373,tt0345950,tt0318155,tt0117705
nm12047889	Delphine Oliveira	\N	\N	visual_effects,miscellaneous	tt4823776,tt11832046
nm12047890	Fanny Ruyer	\N	\N	miscellaneous	tt4823776,tt11832046
nm12047910	Philippe Kardous	\N	\N	animation_department,miscellaneous,visual_effects	tt4823776,tt5314190,tt11832046,tt2091256
nm12047911	Rita Kassis	\N	\N	animation_department,visual_effects,miscellaneous	tt2091256,tt4199898,tt10168312,tt4823776
nm12047912	Gregory Pijat	\N	\N	miscellaneous	tt4823776,tt11832046
nm12048018	Antoine Poullain	\N	\N	visual_effects,art_department	tt4823776,tt11832046,tt5541002
nm12048019	Maxime Dartois	\N	\N	visual_effects,director,animation_department	tt4823776,tt15610934,tt16427944,tt11832046
nm12048020	Lisa Valensi	\N	\N	visual_effects	tt4823776
nm12048031	Guillaume Baron	\N	\N	visual_effects	tt4823776
nm12048074	Mael Vortmann	\N	\N	visual_effects	tt4823776
nm12048075	Solenne Bourgeois	\N	\N	visual_effects	tt4823776,tt11832046
nm12048111	Matt Dolphens	\N	\N	visual_effects	tt4823776
nm12048115	Veronika Epsteina	\N	\N	visual_effects	tt4823776,tt14584834
nm12048117	Francis Gagnon	\N	\N	visual_effects,animation_department	tt4823776,tt11832046
nm12048119	Andrei Gheorghiu	\N	\N	visual_effects	tt4823776
nm12048121	Marion Gombert	\N	\N	visual_effects,animation_department	tt4823776,tt11832046
nm12048123	Maxime Hebert	\N	\N	visual_effects	tt4823776
nm12048125	Julia Pace	\N	\N	visual_effects	tt4823776
nm12048180	Brune Demiscault	\N	\N	visual_effects	tt4823776
nm12048256	Stephan Ballard	\N	\N	visual_effects	tt4823776
nm12048257	Justine Beaupre	\N	\N	visual_effects	tt4823776
nm12048261	Geoffrey Collin	\N	\N	visual_effects	tt4823776
nm12048262	Guillaume Lafaye	\N	\N	visual_effects	tt4823776
nm12048263	Mickael Larue	\N	\N	visual_effects	tt4823776
nm12048264	Anne Marie Lebel	\N	\N	visual_effects	tt4823776
nm12048320	Valerie Morel	\N	\N	visual_effects,animation_department	tt4823776,tt11832046
nm12048322	Daniel Ortiz	\N	\N	visual_effects	tt4823776
nm12048323	Camille Paquet	\N	\N	visual_effects	tt4823776,tt11832046
nm12048324	Jordan Rakotondrasoa	\N	\N	visual_effects	tt4823776
nm12048325	Mateo Ravot	\N	\N	visual_effects	tt4823776
nm12048326	Anoop Thomas	\N	\N	visual_effects	tt4823776
nm12048327	Altug Ylmazer	\N	\N	visual_effects	tt4823776
nm12049012	Jason Brown	\N	\N	visual_effects	tt4823776
nm12049016	Betsabé Vera Álvarez	\N	\N	visual_effects,miscellaneous	tt4823776,tt8001346
nm12051870	Daphne Hong	\N	\N	animation_department	tt4823776
nm12051871	Alexis Bedue	\N	\N	animation_department	tt4823776
nm12051872	Emily Bertrand	\N	\N	animation_department	tt4823776,tt11832046
nm12051874	Brandon Kerr	\N	\N	animation_department	tt4823776,tt10907832
nm12053717	Adel Medja	\N	\N	animation_department,visual_effects	tt4823776,tt9741574,tt11832046
nm12056798	Samuel Bonnemort	\N	\N	animation_department	tt4823776,tt11832046
nm12056802	Danielle Dumont	\N	\N	animation_department	tt4823776,tt11832046
nm12056827	Alexis Fernandez	\N	\N	animation_department	tt4823776
nm12056828	Ainsley Herd	\N	\N	animation_department	tt4823776
nm12056829	Scott Hewitt	\N	\N	animation_department	tt4823776
nm12056831	Michael Schanz	\N	\N	animation_department	tt4823776
nm12057778	Yulina Hayek	\N	\N	animation_department	tt4823776
nm12057781	Jean-Philip Pelletier	\N	\N	production_manager,visual_effects,animation_department	tt4823776,tt9203064,tt4326894,tt11832046
nm12057819	Manuel Alligne	\N	\N	visual_effects	tt4823776
nm1205851	Mark Norman	\N	\N	producer	tt0289408
nm12075521	Michael Lewis	\N	\N	animation_department	tt4823776
nm12075522	Thibaut Lopes	\N	\N	animation_department	tt4823776
nm12075523	Nancy Martinez	\N	\N	animation_department	tt4823776,tt9848626,tt11832046
nm12075524	Melodie Mouton	\N	\N	animation_department	tt4823776
nm12075525	Marcelo Munoz	\N	\N	animation_department	tt4823776
nm12075527	Silvia Ortiz	\N	\N	animation_department	tt4823776,tt14941698
nm12075528	Nicolas Pinet	\N	\N	animation_department	tt4823776,tt11832046
nm12075529	Marie Eve Racicot	\N	\N	animation_department	tt4823776,tt11832046
nm12075530	Florent Razafimandimby	\N	\N	animation_department	tt4823776,tt11832046
nm12075531	Mariano Rodiguez Calvo	\N	\N	animation_department	tt4823776
nm12075532	Leo Rouabhi	\N	\N	animation_department	tt4823776,tt11832046
nm12075533	Giulia Rustichini	\N	\N	animation_department	tt4823776,tt11832046
nm12075561	Sergi Tormo Vico	\N	\N	animation_department	tt4823776,tt14941698
nm12075562	Helene Vendryes	\N	\N	animation_department	tt4823776
nm12075565	Marcelo Zanin	\N	\N	animation_department	tt4823776,tt11832046
nm12075579	Julie Chu	\N	\N	animation_department,art_department	tt4823776,tt11832046
nm12075580	Eddy Frechou	\N	\N	art_department	tt4823776
nm12075586	Jean-Francois Girard	\N	\N	visual_effects	tt4823776
nm12075588	Felicie Havas	\N	\N	visual_effects,animation_department	tt4823776,tt11832046
nm12078346	Margaux Calame	\N	\N	visual_effects	tt4823776
nm12078349	Marie-Pier Hamel	\N	\N	visual_effects	tt4823776
nm12078351	Marine Simonneau	\N	\N	visual_effects	tt4823776,tt11832046
nm12080819	Mathias Bogey	\N	\N	visual_effects	tt4823776
nm12080820	Chloe Mercier	\N	\N	visual_effects	tt4823776
nm12084155	Chloe Bernard	\N	\N	animation_department	tt4823776
nm12084157	Alexis Adrian	\N	\N	visual_effects,animation_department	tt4823776,tt11832046
nm12084158	Bastien Boutte	\N	\N	visual_effects	tt4823776,tt11832046
nm12084159	Vincent Bayoux	\N	\N	visual_effects	tt4823776
nm12084160	Flavien Garnier	\N	\N	visual_effects	tt4823776
nm12084161	Axel Medina Landa	\N	\N	visual_effects	tt4823776
nm12084162	Mathieu Plamondon	\N	\N	visual_effects	tt4823776
nm12084163	Charlotte Thiriez	\N	\N	visual_effects	tt4823776
nm12084204	Felix Beauregard	\N	\N	visual_effects,animation_department	tt4823776,tt11832046
nm12084205	Louis-Joseph De Tourtier	\N	\N	visual_effects	tt4823776
nm12084207	Samuel Hooper	\N	\N	visual_effects,animation_department	tt4823776,tt11832046
nm12084209	Duha Mousa	\N	\N	visual_effects	tt4823776
nm12084211	Chloe Rouillon	\N	\N	visual_effects	tt4823776,tt11832046
nm12084214	Nicolas De Pins	\N	\N	visual_effects	tt4823776
nm12084227	Denis Girard	\N	\N	miscellaneous	tt4823776
nm12084296	Abdoulaye Camara	\N	\N	miscellaneous	tt4823776
nm12084351	Carmen Popescu	\N	\N	miscellaneous	tt4823776,tt11832046
nm12084640	Claudia Barrera	\N	\N	animation_department	tt4823776
nm1208592	Marc Mailand	\N	\N	sound_department,actor,producer	tt0345950,tt3847112,tt0114709,tt0197182
nm12086828	Tierra Gonzalez	\N	\N	miscellaneous	tt4823776,tt13935792
nm12090382	Shuo-Ping Hsu	\N	\N	visual_effects	tt3513498,tt4116284,tt5117670,tt3014284
nm12096008	Naomi Tachibana	\N	\N	animation_department	tt3717532,tt2507174,tt3204012,tt2290828
nm1212316	Jonathan Bloom	\N	\N	sound_department	tt6095472,tt0972573,tt1985949,tt5341594
nm1212791	Alesha Dixon	1978	\N	soundtrack,actress,writer	tt2112096,tt1153059,tt0327554,tt1093369
nm12136050	Kevin Wilson	\N	\N	visual_effects	tt4823776
nm12136051	Ye William	\N	\N	visual_effects,animation_department	tt4823776,tt11832046,tt0448115
nm12136052	Vera Zhang	\N	\N	visual_effects	tt4823776
nm12136053	Marie Levasseur	\N	\N	visual_effects	tt4823776,tt3661394,tt4244994,tt2766104
nm12136054	Morgane Steiger	\N	\N	visual_effects,art_department	tt4823776,tt8329148
nm12136055	Alice Lepoutre	\N	\N	visual_effects	tt4823776
nm12136056	Alejandro Alipaz	\N	\N	visual_effects	tt4823776
nm12136057	Dominic Dauphin	\N	\N	visual_effects	tt4823776
nm12136058	Romain Mace	\N	\N	visual_effects	tt4823776
nm12136059	Christoph Grifasi	\N	\N	visual_effects	tt4823776
nm12136077	Jordi Bastide	\N	\N	miscellaneous	tt4823776
nm12136105	Owen Burgess	\N	\N	miscellaneous	tt4823776
nm12136107	Coralie Goldbaum	\N	\N	miscellaneous	tt4823776
nm12136108	Valentin Figue	\N	\N	miscellaneous	tt4823776
nm12136109	Clement Cousin	\N	\N	miscellaneous	tt4823776
nm12136124	Leo Vedel	\N	\N	visual_effects	tt4823776
nm12136125	Mathieu Ulmann	\N	\N	visual_effects	tt4823776
nm12136152	Mael Jaouen	\N	\N	visual_effects	tt4823776
nm12136153	Anna Garcia	\N	\N	visual_effects	tt4823776
nm12137127	Erin Cantrell	\N	\N	miscellaneous	tt9243946,tt0993840,tt7897330,tt3420504
nm1214883	Terry Greene	\N	\N	sound_department,actor,editor	tt0462538,tt0327170,tt0096697,tt0343590
nm1216087	Ben Cawood	\N	\N	producer,miscellaneous,cinematographer	tt0389790,tt0354802,tt0481499,tt3807022
nm1219573	Danielle L. Vaughn	\N	\N	miscellaneous	tt0345950,tt0206512,tt0337711,tt0157472
nm1221325	Caleb Meurer	1973	\N	animation_department,art_department,director	tt0345950,tt0487813,tt0318155,tt0397306
nm1221484	Mark Patnesky	\N	\N	camera_department	tt0806147,tt0117765,tt0439876,tt1532495
nm1222796	Ian Bliss	\N	\N	actor,miscellaneous	tt0175142,tt0402910,tt0218817
nm1223133	Chris Ekstein	\N	\N	camera_department,cinematographer,director	tt3513498,tt5779222,tt1361336,tt5235950
nm1223519	Zoe Naomi Bridgeman	\N	\N	actress,producer,director	tt0306047,tt0281432,tt15138122,tt0422774
nm12248009	Jong Min Choi	\N	\N	animation_department	tt0403703
nm12248010	Myoung Hee Yoo	\N	\N	animation_department	tt0403703
nm12248056	Kristen Gray	\N	\N	miscellaneous	tt0403703
nm12248057	Samuel R. Newborn	\N	\N	miscellaneous	tt0403703
nm12248058	Anietra Guzman	\N	\N	miscellaneous	tt0403703
nm12248059	Julie Dill	\N	\N	miscellaneous	tt0403703
nm1224887	Katy Louise Saunders	1984	\N	actress	tt0306841,tt2343793,tt0437954,tt0482473
nm12250695	David Fisher	\N	\N	editorial_department	tt0403703,tt0190641
nm12250696	Eliza Paley	\N	\N	sound_department	tt0403703
nm12251055	Seon Ja Eom	\N	\N	animation_department	tt3717532,tt1785394,tt2290828
